rental_id,price,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
2911,1715000,1,1,900,6,4,53,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3303,1847500,1,1,785,3,40,11,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
6255,1350000,0,1,525,11,3,12,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
8070,3350000,3,2,1355,15,13,60,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
10351,1455000,1,1,800,10,23,4,1,0,0,1,1,0,0,0,Long Island City,Manhattan
5,937500,0,1,450,3,5,116,0,0,0,1,0,0,0,0,Midtown West,Manhattan
6683,1462500,0,1,580,6,12,33,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
4705,4600000,2,2,1500,2,4,106,0,0,1,0,0,1,0,0,Greenwich Village,Manhattan
3908,1300000,1,1,600,9,2,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
6965,4075000,1,1,860,8,10,7,0,0,1,1,1,1,0,0,West Village,Manhattan
3776,1682500,1,1,614,6,3,14,1,0,0,0,0,0,0,0,Midtown West,Manhattan
180,1375000,1,1,1236,4,1,6,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
4765,1625000,1,1,722,12,7,32,0,0,0,1,1,0,0,1,Midtown East,Manhattan
8149,1475000,0,1,600,4,8,85,0,0,0,0,0,0,0,0,Midtown East,Manhattan
11349,2250000,1,1,850,2,6,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9564,2187500,1,1,693,2,6,8,0,1,0,1,1,0,1,1,East Village,Manhattan
303,3497500,2,2,1446,3,35,11,0,1,0,1,1,1,0,1,Midtown South,Manhattan
11127,1750000,1,1,700,11,9,31,0,0,0,1,1,1,0,0,Upper East Side,Manhattan
5007,1250000,0,1,550,1,3,54,0,0,1,1,0,1,0,0,Midtown East,Manhattan
304,2497500,1,1,850,1,4,77,0,1,0,1,1,1,0,0,Chelsea,Manhattan
3003,3497500,2,2,1350,6,4,104,0,0,0,0,0,0,0,0,Chelsea,Manhattan
7809,3400000,1,1,800,2,8,121,0,0,0,0,0,0,0,0,West Village,Manhattan
9851,2475000,1,1,810,2,14,30,0,0,0,0,0,0,0,0,Flatiron,Manhattan
9591,1900000,2,1,700,4,3,116,0,0,0,0,0,0,0,0,West Village,Manhattan
9231,2136500,1,1,723,9,7,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10970,5000000,3,3,1770,5,10,10,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3772,1412500,0,1,505,2,23,41,1,0,1,0,0,0,0,0,Upper East Side,Manhattan
4042,1287500,1,1,600,4,9,8,1,0,0,0,0,0,0,0,East Harlem,Manhattan
10167,3932500,3,2,1421,4,5,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
7002,1605000,0,1,576,5,10,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
6976,1575000,1,1,700,12,12,27,0,0,0,0,0,0,0,0,Midtown East,Manhattan
4808,4200000,2,2,1447,5,7,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
913,1650000,2,1,900,1,3,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
7150,2647500,2,2,1015,8,18,29,0,0,0,1,1,0,0,1,Upper East Side,Manhattan
3649,3497500,1,1,1000,1,6,109,0,0,0,0,0,0,0,0,West Village,Manhattan
4697,6000000,2,2,2300,2,6,109,0,0,0,0,0,0,0,0,Chelsea,Manhattan
6182,1300000,0,1,525,5,2,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
8973,3100000,4,2,1500,4,1,116,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9983,1947500,0,1,474,5,3,13,1,0,0,0,0,0,0,0,West Village,Manhattan
9144,1347500,1,1,750,3,5,90,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
6897,1347500,0,1,440,3,19,37,0,0,0,1,1,0,0,1,Midtown,Manhattan
5328,1597500,1,1,625,4,3,30,0,1,0,1,1,1,0,1,Battery Park City,Manhattan
10754,6250000,2,2,1994,1,1,14,0,0,0,1,0,0,0,0,Chelsea,Manhattan
9963,1575000,1,1,730,9,9,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2910,1900000,1,1,700,10,9,9,1,0,1,0,0,1,0,0,Gramercy Park,Manhattan
3112,5200000,2,2,1260,3,36,11,1,0,0,0,0,0,0,0,Flatiron,Manhattan
573,2727000,2,2,1200,1,18,51,1,0,0,0,0,0,0,0,Midtown West,Manhattan
11321,1700000,1,1,795,0,26,48,1,0,0,1,1,0,0,0,Midtown,Manhattan
7392,1697500,1,1,775,4,3,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
4357,1762500,1,1,642,4,15,18,1,0,0,1,1,0,1,1,Upper West Side,Manhattan
1875,1147500,1,1,585,6,2,96,0,0,0,0,0,0,0,0,East Village,Manhattan
3030,1300000,0,1,513,2,19,31,0,0,0,1,1,1,1,1,Upper West Side,Manhattan
8798,2350000,2,2,1000,4,7,30,0,1,0,1,1,1,0,1,Midtown South,Manhattan
7659,1675000,1,1,667,2,14,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2779,3675000,2,2,1090,2,30,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
4453,1550000,1,1,750,3,3,90,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4195,3420000,3,2,1285,7,10,33,1,0,0,1,0,0,0,1,Battery Park City,Manhattan
121,3650000,2,2,1333,43,18,8,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4058,1350000,1,1,700,6,2,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
6406,1747500,2,1,1000,4,1,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7552,3900000,3,2,1425,3,9,54,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
6181,1375000,0,1,500,3,4,28,0,0,0,1,1,1,0,0,Midtown East,Manhattan
5436,8450000,2,2,1599,2,27,56,0,0,1,1,1,1,0,1,Upper West Side,Manhattan
8609,2987500,2,2,1224,1,19,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
3196,3057500,2,2,1030,7,3,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1201,3022500,1,1,747,3,35,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
5153,1510000,3,2,1774,4,1,8,0,0,0,0,0,1,0,0,Washington Heights,Manhattan
1042,1447500,0,1,495,2,12,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
7398,1750000,0,1,615,2,29,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
943,5000000,2,2,1508,1,8,89,0,0,0,1,1,1,0,0,Upper East Side,Manhattan
8255,750000,0,1,639,3,5,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
1414,3450000,1,1,980,2,12,75,0,0,0,0,0,0,0,0,Central Park South,Manhattan
1881,1900000,1,1,650,6,20,8,0,0,0,0,0,0,1,0,Midtown East,Manhattan
7272,2550000,2,2,1012,12,12,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
477,7500000,3,3,2300,4,5,111,0,1,0,1,1,0,0,0,Chelsea,Manhattan
10972,1597500,2,1,800,8,1,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3518,6247500,3,3,1847,4,19,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1182,4497500,2,2,1600,3,9,91,0,0,0,0,0,0,0,0,Central Park South,Manhattan
891,1625000,0,1,726,1,4,76,0,0,1,0,0,1,0,0,Financial District,Manhattan
4824,2180000,1,1,704,3,8,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
7504,1547500,0,1,520,4,6,19,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5908,1497500,1,1,600,8,1,96,0,0,0,1,1,0,0,1,East Village,Manhattan
896,1825000,1,1,700,13,16,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
3943,1450000,0,1,549,7,16,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4876,2000000,1,1,750,3,32,31,0,0,0,1,1,0,0,0,Midtown East,Manhattan
8365,2023500,1,1,659,1,2,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
5152,2100000,1,1,950,1,2,76,0,0,1,1,0,0,0,0,Midtown West,Manhattan
3432,9000000,3,2,2316,5,7,102,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
10150,1797500,2,2,1068,3,8,12,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
10956,7475000,3,2,2200,3,7,1,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
7723,4250000,2,2,1322,5,9,84,0,0,1,0,1,0,0,0,Upper West Side,Manhattan
10313,2500000,3,2,1200,3,12,96,0,0,0,0,0,0,0,0,Midtown South,Manhattan
8988,5452500,3,2,1400,6,30,6,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8597,1847500,1,1,520,2,17,29,1,1,0,1,1,0,0,0,Upper East Side,Manhattan
8068,2177500,1,1,821,6,11,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9277,7450000,2,2,1600,2,33,56,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
11193,2525000,0,1,885,3,9,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2655,1697500,1,1,700,10,26,4,1,0,0,0,1,0,0,0,Long Island City,Manhattan
3918,2750000,2,1,1200,5,12,80,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5837,1544000,0,1,565,13,15,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2275,3750000,2,2,1287,5,2,110,0,1,1,1,1,1,0,1,Flatiron,Manhattan
1707,1887500,1,1,660,2,16,120,1,0,0,0,0,0,0,0,Financial District,Manhattan
1702,2250000,1,1,1052,7,10,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3810,4050000,2,2,1565,5,26,37,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
9661,1638000,0,1,557,4,8,47,1,0,1,1,0,1,0,0,Financial District,Manhattan
8356,1325000,0.5,1,600,4,4,52,0,0,0,0,0,0,0,0,Midtown West,Manhattan
6453,997500,1,1,475,8,5,91,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
8797,6625000,2,2,1576,5,3,2,0,0,0,0,0,0,0,0,Chelsea,Manhattan
10805,1612500,1,1,684,2,4,90,1,1,1,1,1,1,0,1,Financial District,Manhattan
122,3450000,1,1,1000,1,2,109,0,0,0,0,0,0,0,0,West Village,Manhattan
1427,3750000,2,2,1700,1,3,95,0,0,0,0,0,1,0,0,Tribeca,Manhattan
4139,1825000,1,1,800,5,12,30,0,0,1,1,1,0,0,1,Midtown East,Manhattan
6451,6900000,2,2,1410,43,22,8,0,0,0,0,1,1,0,0,Battery Park City,Manhattan
10077,1600000,0,1,515,0,9,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
9381,1315000,0,1,529,7,10,29,1,0,0,0,0,1,0,0,Upper West Side,Manhattan
6117,1122500,0,1,600,7,11,9,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2091,1225000,1,1,650,4,4,116,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2817,1750000,1,1,840,2,6,13,0,0,0,0,1,1,0,0,Financial District,Manhattan
4017,2150000,1,1,650,2,10,89,1,1,1,1,1,1,0,0,Midtown,Manhattan
3431,1275000,1,1,550,2,3,96,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
1158,1547500,0,1,570,4,26,15,0,0,0,0,0,0,0,0,Midtown,Manhattan
3077,1800000,1,1,629,7,24,39,1,0,1,1,0,1,0,0,Midtown East,Manhattan
4842,1350000,1,1,550,4,1,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
545,3623000,2,2,1080,1,8,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8156,1200000,0,1,500,8,3,29,0,0,0,1,0,1,1,0,Upper East Side,Manhattan
11317,1125000,0,1,400,4,3,96,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
10811,1400000,2,1,600,5,3,116,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
5398,1195000,0,1,505,1,6,75,0,0,1,0,0,0,0,0,Upper West Side,Manhattan
10226,1650000,0,1,615,2,21,38,0,0,0,1,1,0,0,0,Midtown West,Manhattan
7091,3975000,2,2,1487,9,35,15,1,0,1,0,1,1,0,0,Midtown East,Manhattan
7216,1350000,0,1,575,6,2,53,0,0,1,1,1,1,0,1,Midtown East,Manhattan
3993,3778000,3,3,1967,16,3,65,1,0,1,1,1,0,0,1,Upper East Side,Manhattan
7534,3997500,2,2,868,3,6,115,0,0,0,0,0,0,0,0,Soho,Manhattan
7626,2087500,1,1,707,2,4,13,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
3927,3625000,2,2,1127,2,25,10,0,0,0,0,1,0,0,0,Chelsea,Manhattan
8672,1187500,1,1,600,9,1,59,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9845,2750000,2,2,1078,2,14,25,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
563,3775000,2,2,1510,5,6,2,0,0,0,0,0,0,0,0,Tribeca,Manhattan
7393,1425000,0,1,579,1,22,104,1,0,0,0,0,0,0,0,Midtown South,Manhattan
3582,2150000,2,1,896,1,2,75,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
1713,2637500,1,1,688,3,15,11,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2315,950000,0,1,300,3,4,116,0,0,1,1,1,1,0,0,Upper West Side,Manhattan
4898,1897500,1,1,862,4,9,108,1,0,0,0,0,0,0,0,Financial District,Manhattan
4908,2397500,3,2,1000,1,7,12,0,0,1,0,1,1,0,0,Financial District,Manhattan
8556,2500000,1,1,836,2,5,10,1,0,0,0,0,0,1,0,Chelsea,Manhattan
9664,2879000,2,2,1079,4,11,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
735,3150000,1,2,1000,4,36,33,0,0,0,1,0,0,0,0,Midtown,Manhattan
7509,1247500,0,1,500,2,1,56,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
4348,1897500,1,1,688,0,15,87,0,0,0,0,0,0,0,0,Financial District,Manhattan
10419,2497500,2,2,1779,4,1,96,0,0,0,1,1,0,1,0,Financial District,Manhattan
1522,3057500,2,2,1033,8,20,16,1,1,0,1,1,0,0,0,Midtown East,Manhattan
3801,1182500,0,1,400,2,3,91,0,0,0,0,0,0,0,0,East Village,Manhattan
9022,2510000,2,2,962,10,7,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
7203,2825500,2,2,1022,4,18,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
435,3850000,3,3,1400,4,10,27,0,1,1,1,1,1,0,0,Upper East Side,Manhattan
2199,1787500,1,1,591,6,8,113,1,0,1,0,1,1,0,0,Upper West Side,Manhattan
1616,2300000,2,1,1100,9,6,81,1,0,1,1,1,0,0,1,Upper East Side,Manhattan
1249,1850000,1,1,892,16,8,65,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
5249,3725000,2,1,1000,3,3,61,0,0,0,0,0,0,0,0,Nolita,Manhattan
5111,2312500,1,1,750,6,18,11,1,0,1,1,0,1,0,1,Battery Park City,Manhattan
879,2362500,1,1,715,2,5,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
10554,1581000,1,1,812,5,5,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1961,1500000,1,1,894,7,11,9,0,0,0,0,0,0,1,0,Central Harlem,Manhattan
3933,2360000,1,1,691,4,4,2,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3892,2350000,1,1,651,4,32,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2670,5500000,4,3,2127,4,14,10,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9796,1250000,0,1,550,5,11,52,1,0,0,0,1,0,0,0,Upper East Side,Manhattan
10456,1747500,1,1,750,3,6,51,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9561,1995000,1,1,700,2,15,9,1,0,0,0,0,0,0,0,Financial District,Manhattan
6038,2100000,1,1,650,1,20,31,0,0,0,1,0,0,0,0,Flatiron,Manhattan
11184,1000000,1,1,850,2,5,106,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10512,1800000,0,1,650,10,8,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
3455,3500000,2,2,1329,8,26,9,0,0,1,0,1,1,1,0,Upper West Side,Manhattan
387,3000000,1,1,1100,6,25,48,0,1,0,1,1,0,0,1,Midtown East,Manhattan
11203,1425000,1,1,600,0,12,48,0,1,0,1,1,0,0,1,Midtown,Manhattan
2123,3900000,2,2,1800,2,11,75,0,0,0,1,1,0,0,0,Central Park South,Manhattan
8758,5000000,3,2,1935,1,9,29,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2737,2150000,1,1,832,10,21,53,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2451,7875000,4,3,2500,3,2,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3870,6250000,3,3,1866,7,43,6,0,1,0,1,1,1,0,0,Midtown South,Manhattan
10799,2500000,1,1,631,2,32,11,0,0,0,1,1,1,0,0,Midtown,Manhattan
10197,1050000,0,1,400,6,3,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9716,1450000,1,1,724,10,21,7,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2622,1447500,0,1,355,9,4,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4882,1725000,1,1,828,5,20,86,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
7310,4700000,3,3,2010,4,22,31,0,0,0,1,1,0,0,1,Midtown East,Manhattan
6091,975000,1,1,600,14,2,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3188,1025000,1,1,400,6,2,101,0,0,0,0,0,0,0,0,Chinatown,Manhattan
1390,1750000,2,2,756,17,3,15,0,0,0,0,0,0,0,0,East Village,Manhattan
1950,1550000,0,1,600,1,22,88,0,1,0,0,0,0,0,0,Financial District,Manhattan
6966,3997500,2,2,1200,2,3,124,0,0,0,0,0,0,0,0,West Village,Manhattan
6852,1900000,1,1,750,5,5,87,0,0,0,0,0,0,0,0,Chelsea,Manhattan
11148,2134500,2,1,1013,2,9,48,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9569,1550000,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
11261,1425000,0,1,600,2,5,56,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
3179,2447500,2,2,1000,1,5,24,1,0,0,1,0,0,0,0,Upper East Side,Manhattan
2456,1800000,1,1,800,4,9,85,1,0,1,1,1,0,0,1,Financial District,Manhattan
228,1550000,0,1,597,3,5,10,1,0,1,1,1,0,0,1,Upper West Side,Manhattan
3795,1650000,1,1,800,3,3,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2664,1450000,0,1,550,2,7,84,0,0,0,0,0,0,0,0,Midtown West,Manhattan
6157,1787500,1,1,685,9,4,15,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7279,1650000,1,1,753,6,28,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4286,1300000,0,1,620,10,6,18,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4095,3497500,3,2,1265,1,19,4,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
4747,2700000,1,1,910,3,9,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
10252,4250000,3,3,1650,6,10,36,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
10759,1362500,0,1,600,3,12,51,0,0,1,1,1,0,0,1,Midtown,Manhattan
440,2500000,1,1,860,1,5,51,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
275,4950000,2,2,1557,5,17,12,0,0,1,0,0,1,0,0,Upper West Side,Manhattan
10391,975000,0,1,500,8,3,132,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
707,1600000,1,1,615,2,14,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
1226,3550000,1,1,1250,2,4,1,1,0,0,0,0,0,0,0,Tribeca,Manhattan
5819,1725000,1,1,747,2,8,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
4728,3500000,1,1,936,2,11,1,1,0,0,0,0,0,0,0,Flatiron,Manhattan
7167,2150000,1,1,760,4,18,9,0,0,1,1,1,1,0,1,Midtown East,Manhattan
6190,1997500,1.5,1,900,12,24,36,1,0,0,0,1,1,0,0,Upper East Side,Manhattan
10361,3094500,2,2,963,4,12,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2063,1375000,2,1,800,4,1,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
7884,1647500,0,1,540,3,43,13,1,0,0,1,1,0,0,1,Midtown,Manhattan
10726,1832500,2,2,850,6,3,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
842,2800000,1,1,900,1,25,11,0,0,1,0,0,1,0,0,Midtown,Manhattan
1580,5750000,3,2,2218,1,2,15,0,0,0,1,0,0,0,1,Chelsea,Manhattan
7607,1850000,0,1,434,3,26,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2384,5750000,3,3,1600,7,7,14,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
1116,2000000,1,1,670,1,9,28,0,1,1,1,1,0,0,1,Gramercy Park,Manhattan
9570,1550000,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
495,2250000,1,1,850,10,22,30,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6454,1600000,1,1,735,7,7,43,1,0,0,1,1,1,0,0,Upper West Side,Manhattan
8429,5000000,2,2,1251,0,24,2,0,0,0,0,0,0,0,0,Flatiron,Manhattan
11282,3425000,2,2,1200,2,4,116,0,1,1,1,0,1,1,0,Nolita,Manhattan
2899,1325000,0,1,521,3,7,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3184,1925000,1,1,650,2,5,106,1,0,0,0,0,0,0,0,Flatiron,Manhattan
243,6250000,3,3,2124,6,6,102,0,0,0,1,1,1,0,1,Chelsea,Manhattan
4583,1325000,0,1,403,2,4,28,0,0,0,1,0,0,0,1,Midtown West,Manhattan
2654,1650000,1,1,641,6,11,37,0,1,0,1,1,0,0,0,Midtown East,Manhattan
1104,1475000,0,1,526,4,36,12,0,0,0,0,0,0,0,0,Midtown South,Manhattan
3485,1740000,2,2,1227,8,5,9,0,0,1,0,0,1,0,0,East Harlem,Manhattan
1663,2083500,1,2,726,5,12,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
8001,2275000,2,2,1300,3,11,86,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
6722,7500000,3,3,2245,6,19,16,1,1,0,1,1,0,0,1,Midtown East,Manhattan
4969,1525000,0,1,590,3,27,29,1,0,0,0,0,0,0,0,Financial District,Manhattan
7259,1800000,1,1,650,3,17,31,0,0,0,1,0,0,0,0,Midtown East,Manhattan
8593,2150000,0,1,611,2,11,1,1,0,0,0,0,0,0,0,Tribeca,Manhattan
746,1381500,0,1,487,4,14,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
5431,2625000,2,2,1198,4,9,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
11292,2250000,1,1,786,6,12,28,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
4370,3999500,2,2,1911,2,5,86,0,1,1,1,1,1,0,1,Tribeca,Manhattan
8665,2221000,1,1,558,3,9,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
607,4000000,1,2,1238,2,23,43,0,0,0,0,0,0,0,0,Midtown,Manhattan
6691,2350000,2,2,1002,6,27,28,1,0,0,0,0,0,0,0,Midtown East,Manhattan
9000,3625000,1,1,758,3,4,3,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
10268,4750000,3,3,1698,43,19,10,1,1,1,0,1,0,0,0,Battery Park City,Manhattan
8975,962500,0,1,425,3,2,90,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8635,4583500,2,2,1488,1,6,90,0,0,1,0,0,1,0,0,Chelsea,Manhattan
8765,1250000,0,1,500,3,2,116,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
9936,1597500,1,1,615,2,4,9,1,0,1,0,0,0,0,1,Midtown West,Manhattan
10652,1675000,0,1,562,2,4,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
6638,1997500,1,1,924,7,2,52,1,0,1,0,1,0,0,1,Midtown East,Manhattan
7560,1999500,1,1,500,3,2,106,0,0,0,0,0,0,0,0,Soho,Manhattan
3871,1975000,1,1,805,7,8,12,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
7676,2847500,2,2,1000,4,2,7,1,0,1,0,1,1,0,1,Tribeca,Manhattan
6418,1910000,1,1,665,8,25,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5728,1876500,0,1,523,1,10,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
9320,1397500,2,1,750,11,4,91,0,0,1,0,0,0,0,0,Upper East Side,Manhattan
3987,1800000,1,1,764,7,7,29,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5319,1347500,1,1,575,9,5,116,0,0,0,0,0,0,0,0,East Village,Manhattan
6241,3712500,1,2,1038,3,12,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
5461,2125000,1,1,850,3,3,96,0,0,0,0,0,0,0,0,West Village,Manhattan
412,4950000,3,3,1685,3,43,15,1,1,0,1,1,0,0,1,Midtown East,Manhattan
8601,2200000,1.5,1,1000,6,8,58,0,0,0,0,1,1,0,0,Midtown East,Manhattan
1717,1325000,1,1,780,5,12,7,1,0,0,0,0,0,0,0,East Harlem,Manhattan
1054,3147500,2,2,1300,4,41,15,1,1,0,1,1,1,0,1,Midtown,Manhattan
11285,7497500,2,2,2041,2,2,116,0,0,0,0,1,0,0,0,Greenwich Village,Manhattan
7578,6000000,4,3,2468,10,9,116,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
9239,1400000,1,1,600,10,6,30,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1340,2650000,2,2,1001,3,4,18,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
3326,1482500,0,1,412,6,8,113,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1592,3250000,1,1,646,3,9,27,0,0,1,1,1,1,0,0,Chelsea,Manhattan
3334,1500000,0,1,700,6,3,57,1,0,1,0,0,0,1,0,Midtown East,Manhattan
1077,2125000,1,1,890,1,5,180,0,0,0,0,0,0,0,0,Financial District,Manhattan
3562,2300000,1,1,850,3,7,87,0,0,0,0,0,0,0,0,East Village,Manhattan
2353,1650000,2,1,950,9,3,106,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
9023,1687500,2,1,800,6,4,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
10462,1749500,1,1,650,1,7,51,1,0,0,0,1,1,0,0,Midtown West,Manhattan
7742,4875000,2,2,1518,4,14,10,0,0,0,0,0,0,0,0,Flatiron,Manhattan
10123,1312500,0,1,520,1,7,104,1,0,0,0,0,0,0,0,Midtown South,Manhattan
9300,2700000,1,1,811,6,19,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2090,3450000,2,2,1175,6,7,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
7921,1350000,1,1,575,2,1,59,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
10145,2372500,1,1,719,2,20,16,1,1,1,1,1,0,0,1,Flatiron,Manhattan
7653,1297500,1,1,650,7,15,106,0,0,0,0,0,0,0,0,East Village,Manhattan
5176,2375000,2,2,825,1,3,31,0,0,0,0,0,0,0,0,Flatiron,Manhattan
